id,event_id,series_id
15932,30303,7239
15933,30304,7239
15934,30305,7239
15935,30306,7239
15936,30307,7239
15939,30319,7633
15940,30320,7633
15941,30321,7633
15942,30322,7633
15943,30323,7633
15944,30324,7633
15945,30325,7633
15946,30326,7633
15947,30327,7633
15948,30328,7633
15949,30329,7633
15950,30331,7633
15951,30332,7633
15952,30335,7633
15953,30337,7633
15954,30338,7633
15955,30339,7633
15956,30340,7633
15957,30342,7633
15958,30343,3615
15959,30354,7633
15960,30355,7633
15961,30356,7633
15962,30357,7633
15963,30358,7633
15964,30359,7633
15965,30360,6128
15966,30361,6128
15968,30364,7553
15969,30365,7553
15973,30368,7556
15974,30370,7239
38844,72090,18788
15975,30372,7644
17614,34499,2375
15976,30376,7239
16836,32307,8262
15977,30377,7239
18907,37413,10060
15978,30378,7239
16921,32576,8357
15979,30379,7239
15981,30381,7558
15980,30380,7557
21465,42981,12029
50900,99216,28716
15985,30385,7555
30230,57261,11707
52458,104179,30952
15983,30383,7560
47816,91887,26624
15984,30384,7560
16945,32638,8400
25559,50739,11628
15987,30387,7561
30450,57663,15235
32080,61053,6047
16939,32630,8399
32220,61231,17823
15988,30388,7561
16983,31124,8408
25405,50559,13586
15989,30389,7561
17024,32803,8435
25387,50541,13586
25359,50513,13586
15990,30390,7561
17045,32847,8457
17051,32945,7861
15991,30391,7561
17057,33100,8487
17063,33123,8408
16981,18310,8408
15992,30392,7561
17096,33275,8545
48636,93511,25674
25603,50898,13741
17101,33294,8550
48637,93512,25674
40731,75650,20917
17106,33333,3508
15996,30401,7239
15997,30402,7239
17108,33352,8584
15998,30403,7239
15999,30404,7239
17109,33357,8586
16000,30405,7239
16001,30406,7239
16002,30408,7239
16003,30409,7239
16004,30410,7239
16005,30411,7239
16006,30412,7239
16007,30413,7239
16008,30414,7239
16009,30415,7239
16010,30416,7239
16011,30417,7239
16012,30418,7239
16013,30419,7239
16014,30420,7239
16015,30421,7239
16016,30422,7239
16017,30423,7239
16018,30424,7239
16019,30425,7239
16020,30426,7239
16021,30427,7239
16022,30428,7239
16023,30429,7239
16024,30430,7239
16025,30431,7239
16026,30432,7239
16027,30433,7239
16028,30434,7633
16029,30435,7633
16030,30436,7633
16031,30437,7633
16032,30438,7633
16033,30439,7633
16034,30440,7633
16035,30441,7633
16036,30442,7633
16037,30443,7633
16038,30444,7633
16039,30445,7633
16040,30446,7633
16041,30447,7633
16042,30448,7633
16043,30449,7633
16044,30450,7633
16045,30451,7633
16046,30452,7633
16047,30453,7633
16048,30454,7633
16077,30485,7651
16078,30486,7651
16049,30455,7633
16083,30495,7234
16082,30493,7563
19700,39302,10655
16837,32308,8262
18908,37414,10060
16922,32577,8357
40082,74419,18788
16940,32631,8398
17039,32835,8446
16946,32639,8402
21436,42965,12026
16984,32689,8408
25179,50190,13587
33027,62474,16517
16989,32702,7861
36158,67113,19891
44966,84365,25424
45606,85907,19999
16990,32722,8412
41116,76254,21240
16987,32696,6760
44967,84369,25424
41315,76580,23002
40405,75195,7667
31897,60786,17589
46596,89147,26003
17025,32805,8436
41606,77166,23107
41717,77305,23143
17046,32848,8457
42215,79019,23732
17058,33101,8487
42061,78603,23733
43687,82221,19809
17067,33217,8503
17072,33230,7964
40581,75477,20917
17075,33236,8527
40732,75651,20917
17097,33276,8545
40841,75789,22886
17107,33334,3508
17110,33358,8586
40952,75986,22929
15812,29772,7615
17105,29754,7615
15811,29771,7615
15810,29770,7615
17138,33452,8190
42176,78991,23813
16707,32009,8190
16709,32011,8190
17153,33467,4795
17162,33476,8662
17170,33484,8662
17177,33491,8662
17183,33499,7259
17189,33505,8668
17191,33513,8672
17203,33570,8696
17212,33618,6201
17219,33675,8735
17220,33691,5619
17225,33698,8731
17229,33702,8731
17236,33695,8741
17239,33698,8741
17242,33701,8742
17245,33711,8742
17246,33711,8731
17232,33710,8731
17247,33712,8731
17248,33712,8742
17253,33715,8741
17254,33715,8731
16115,30554,7651
17260,33718,8741
17259,33718,8731
17265,33721,8741
17266,33721,8731
17271,33724,8731
17272,33724,8741
17277,33728,8741
17278,33728,8731
16125,30569,7680
17283,33731,8731
17284,33731,8742
17289,33734,8742
17290,33734,8731
17287,33733,8731
17293,33736,8741
17294,33736,8731
17297,33738,8742
17298,33738,8731
17301,33740,8741
17302,33740,8731
17307,33743,8731
17308,33743,8742
17313,33746,8741
17314,33746,8731
17317,33748,8741
17318,33748,8731
17321,33750,8742
17322,33750,8731
17325,33753,8741
17326,33753,8731
17329,33755,8742
17330,33755,8731
17333,33757,8741
17334,33757,8731
17337,33759,8731
17338,33759,8742
17341,33761,8742
15916,30282,7615
20936,42102,11470
16838,32309,8262
23015,46112,9140
18909,37415,10060
44968,84371,25424
16923,32578,8357
18950,37578,5513
18949,37577,5513
16947,32643,8354
29552,56005,15001
16985,32690,8408
33335,62918,18551
16991,32723,8412
16988,32698,6760
16941,32632,8399
40012,74214,20293
17026,32806,8436
43517,81782,20293
17040,32837,8448
29844,56513,6347
17047,32849,8458
17059,33102,8487
16184,30656,5138
44017,82793,23732
17065,33130,8503
17068,33218,8507
43688,82222,19809
17073,33231,7964
17076,33237,8527
17111,33360,8583
16191,2700,7686
17115,33369,7615
16192,8335,7686
17116,33389,8619
16193,8069,7686
16190,30667,7686
17118,33392,8622
17119,33396,7964
16197,30685,7691
16198,30697,6482
17123,33421,8190
17124,33422,8190
16210,30718,7702
16211,30719,7702
16212,30724,7703
16213,30727,7703
17139,33453,8190
16216,30737,7705
16218,30741,7707
17140,33454,8190
16219,30742,7708
16220,30744,7709
16221,30745,7703
16222,30746,7703
16223,30748,7703
16224,30750,7703
16226,30753,7703
16227,30754,7703
16708,32010,8190
16229,30766,7712
16711,32013,8190
16230,30767,7712
16713,32015,8190
16231,30768,7712
16714,32016,8190
16232,30769,7712
16233,30770,7712
17154,33468,4795
16234,30771,7712
16235,30772,7712
16236,30773,7712
17163,33477,8662
16237,30774,7712
16238,30776,7712
17171,33485,8662
16239,30777,7712
16240,30778,7712
17178,33492,8662
16241,30779,7712
16242,30780,7712
17184,33500,3508
16243,30781,7712
17192,33517,8674
17193,33526,8549
17194,33528,8678
17195,33529,8680
16248,30789,7712
16244,30782,7712
16245,30785,7712
16246,30786,7712
16247,30787,7712
17197,33543,8687
16250,30784,7713
16249,30783,7713
16251,30788,7713
17199,33566,8696
16253,30791,7712
16254,30792,7712
16255,30793,7712
17205,33576,8699
16256,30795,7712
16257,30797,7712
17206,33575,8699
16258,30801,7712
16259,30805,7712
17207,33574,8699
17208,33604,6201
17213,33628,7601
17215,33653,3554
17216,33660,8731
17221,33694,8731
17226,33699,8731
19701,39302,10656
16260,30809,7712
17615,34500,2375
22876,45912,12446
18910,37416,10060
17179,33493,8661
34326,64223,18660
30231,57262,11707
18951,37579,5513
16839,32310,8263
29363,55795,11173
16924,32580,8357
18952,37642,10108
16925,32581,8357
38468,70886,18788
16948,32644,8354
18983,37757,10135
16265,30800,7713
16264,30799,7713
16263,30796,7713
16262,30794,7713
16986,32693,7861
38469,70887,18788
16992,32724,8412
18985,37763,10135
16995,32727,8412
44969,84373,25424
17027,32807,8436
17731,34628,9027
17041,32838,8449
38470,70888,18788
17060,33106,8488
41117,76255,21240
48638,93513,25674
38604,71431,18788
16269,30806,7713
16268,30804,7713
16267,30803,7713
16266,30802,7713
17069,29307,8503
40406,75196,7667
16270,30807,7713
17074,33232,7964
45607,85908,19999
16271,30808,7713
17077,33238,8528
44970,84376,25424
16272,30810,7713
17112,33361,8548
55460,111665,35221
16273,30811,7713
17117,33390,8619
41607,77167,23107
16274,30812,7713
17120,33397,7964
16275,30813,7713
41718,77306,23143
41316,76581,23004
16276,30817,7713
17125,33423,8190
16277,30821,7713
17142,33456,8190
16278,30822,7713
16252,30790,7713
16279,30823,7713
17156,33470,4795
16284,30832,4505
17164,33478,8662
17165,33479,8662
17172,33486,8662
16288,30845,7716
17185,33501,8665
42062,78604,23733
17196,33530,8681
16290,30847,7716
17200,33567,8696
42177,78992,23815
17209,27999,8716
40582,75478,20917
16292,30849,7716
16289,30846,7716
16291,30848,7716
40733,75652,20917
16293,30850,7716
16287,30844,7716
40842,75790,22886
40953,75987,22929
42461,79438,23752
16294,30160,7232
17217,33661,8731
17222,33695,8731
17223,33696,8731
17227,33700,8731
17230,33703,8740
17233,33660,8741
17237,33696,8742
17240,33699,8741
17243,33710,8741
17249,33713,8742
17250,33713,8731
17255,33716,8731
17256,33716,8741
17261,33719,8742
17262,33719,8731
17267,33722,8731
17268,33722,8742
17273,33725,8741
17274,33725,8731
17279,33729,8731
17280,33729,8742
17285,33732,8741
17286,33732,8731
29361,55793,11173
18911,37417,10060
19062,38059,7351
16840,32311,8263
33028,62475,16517
16926,32582,8358
6943,13619,4393
16052,30458,7633
38046,57944,15632
38471,70890,18788
38605,71432,18788
46681,89189,26005
55453,111658,35221
33154,62655,17524
25694,51125,12009
38473,70893,18788
41118,76256,21240
38474,70894,18788
41317,76582,23002
38475,70895,18788
41476,76882,20783
38606,71433,18788
41477,73718,23065
38477,70897,18788
41478,73719,23065
38607,71434,18788
41608,77168,23107
38608,71435,18788
41719,77307,23143
38478,70898,18788
42063,78605,23733
38609,71436,18788
44971,84382,25424
38479,70900,18788
45608,85909,19999
38610,71437,18788
44972,84385,25424
38480,70901,18788
38611,71438,18788
38612,71439,18788
38481,70903,18788
38613,71440,18788
38614,71441,18788
38482,70904,18788
38615,71442,18788
38616,71443,18788
38483,70905,18788
38484,70906,18788
17655,34544,9027
40185,74734,18788
17677,34567,9030
40186,74735,18788
16305,30881,4340
46597,89147,26005
31634,59694,12009
42613,79766,18097
42612,79765,18097
42923,80385,24431
42755,51032,24249
43162,81057,20408
43273,81399,24193
48692,93570,25674
42652,79815,24193
42462,79439,23752
42433,79408,23752
48689,93567,25674
42397,79335,23976
43372,81530,24757
43318,81452,24144
43384,81542,24757
43405,81564,5619
41018,76098,22939
42178,78993,23732
16306,30900,7733
16307,30901,7733
16308,30902,7733
16309,30903,7733
16310,30904,7733
16311,30905,7733
16312,30906,7733
16313,30907,7733
16314,30908,7733
16315,30909,7733
16316,30910,7733
16317,30911,7733
16318,30912,7733
16319,30913,7733
16320,30914,7733
16321,30915,7733
16322,30916,7733
16323,30917,7733
16324,30918,7733
16325,30919,7733
16326,30920,7733
16327,30921,7733
16328,30922,7733
16329,30923,7733
16330,30924,7733
16331,30925,7733
16332,30926,7733
16333,30927,7733
16340,30952,7736
16334,30937,7736
16339,30951,7736
16338,30950,7736
16341,30958,7633
16050,30456,7633
16051,30457,7633
16335,30946,7739
18116,35463,9140
46683,89190,26005
17616,34501,2375
16365,31042,6128
16342,30973,7704
18912,37418,10060
17621,34510,2375
16841,32313,8263
16214,30734,7704
16215,30735,7704
18954,37648,10108
16343,30977,7748
16927,32583,8370
16344,30978,7750
16949,32645,8354
16345,30987,7759
16401,31106,7509
18953,37643,10108
16993,32725,8412
16347,30996,7651
16348,30999,7765
19702,39303,10656
16349,31003,7769
16336,30947,7739
16337,30948,7739
17042,32839,8450
16350,31004,7234
16085,30497,7234
25285,50405,7555
17061,33107,8488
34329,64225,18660
17070,33225,7169
38740,71837,20227
17071,33225,7184
16084,30496,7234
17078,33239,8528
52459,104180,30952
17113,33362,8548
48671,93549,25674
17121,33398,7964
16353,31012,7776
16354,31014,7776
42506,79618,3414
16355,31016,3960
55452,111657,35221
16356,31017,7234
43870,82521,20293
17126,33424,8190
17143,33457,8190
17157,33471,4795
16358,31019,7789
16359,31029,7789
17166,33480,8662
17173,33487,8662
17180,33494,8661
16363,31036,3564
17186,33502,8665
17201,33568,8696
17210,33605,8716
16367,30898,7806
16368,22056,7806
16058,30465,7633
16373,31063,7807
16374,31065,7807
16375,31066,7807
16376,31067,7807
16377,31068,7807
16378,31069,7807
16371,31060,7807
16372,31061,7807
16369,31057,7807
16370,31058,7807
16379,29006,7809
16380,31077,7810
16381,31081,4453
16382,31082,7651
2228,5193,3414
2227,5192,3414
42614,79767,18097
16387,31089,7651
16388,31090,7651
42756,51033,24249
16389,31091,4453
16390,31092,4453
16391,31093,7651
16392,31094,7651
16393,31095,7651
16394,31096,7651
16395,31097,7651
16396,31098,7651
16397,31099,7651
16411,31131,7828
16412,31132,7828
16413,31135,7828
16414,31136,7830
16415,31137,7828
16416,31138,7828
16417,31141,7828
16418,31142,7828
16421,31155,7832
16429,31177,7836
16430,31177,7837
16432,31180,7836
16434,31182,7833
16433,31181,7833
16422,31155,7833
16424,31172,7833
16398,31100,7651
16399,31101,7651
16400,31102,7651
16425,31173,7833
16428,31174,7833
16431,31178,7833
17703,34593,9027
16435,31182,7831
50901,99219,28716
54046,107656,32841
51290,35841,29002
55455,111660,35221
18913,37419,10060
16436,31183,7833
19063,38067,9027
16437,31184,7836
18955,37649,10114
16438,31184,7838
16481,31298,7861
16439,31185,7839
33029,62476,16517
17617,34502,2375
15371,28641,7230
15373,28647,7230
15374,28648,7230
15375,28643,7230
15376,28644,7230
15377,28645,7230
15378,28649,7230
15379,28650,7230
20937,42103,11470
21730,43376,10602
19703,39303,10655
22420,44835,9140
18956,37650,10115
15463,28877,7232
17622,34511,8950
17624,34513,2375
38739,71831,20227
16440,31186,7230
44973,84386,25424
17656,34545,9027
45609,85910,19999
17678,34568,9030
17693,34583,9030
36153,67108,19891
44974,84387,25424
17710,34600,7110
17716,34613,9034
33155,62656,17524
48670,93548,25674
44975,84388,25424
46598,89148,26003
16441,31187,7230
16133,30589,7230
16134,30590,7230
16111,30199,7230
16112,30552,7230
16113,30553,7230
16114,5891,7230
16116,30557,7230
16117,30558,7230
16118,30559,7230
16119,30560,7230
16444,31190,7110
15353,28583,7110
15354,28584,7110
15355,28586,7110
15356,28587,7110
15357,28588,7110
15358,28589,7110
15359,28590,7110
15360,28591,7110
16445,31191,7828
49362,96427,3632
16446,31192,7828
49361,96426,3632
16447,31193,7828
29832,56501,6347
16448,31194,7828
29831,56500,6347
16449,31195,7828
16450,31196,7828
16451,31197,7828
16452,31198,7828
16453,31199,7828
16454,31200,7828
16455,31201,7828
16456,31202,7828
16457,31203,7828
16458,31204,7828
16459,31205,7828
16460,31206,7828
16461,31207,7828
16462,31208,7828
16463,31209,7828
16464,31210,7828
16465,31211,7828
16466,31212,7828
16467,31213,7828
16468,31214,7828
16469,31215,7828
16470,31216,7828
16471,31217,7828
14692,27934,5097
16472,31218,5097
16228,30755,7232
16225,30752,7232
16475,31238,7846
16480,31297,7862
16488,31304,7863
16489,31305,7863
16492,31306,7863
16493,31307,7863
16474,31225,7232
16473,31219,7110
16842,32314,8263
52460,104181,30952
22419,44834,9140
33336,62919,18561
16541,31491,7651
19706,39305,10657
16542,31492,7651
16548,31516,7388
16531,31460,3866
16500,31338,7110
17618,34503,2375
16501,31345,7110
16538,31472,7920
16502,31346,7110
17623,34512,8950
16503,31347,7110
16504,31348,7110
16499,31337,7887
17657,34546,9027
16506,29421,7901
26657,42973,12009
16950,32646,8354
17679,34569,9030
17694,34584,9030
16511,31370,7901
16508,31367,7901
48666,93544,25674
16512,31371,7901
16510,31369,7901
16507,29427,7901
16509,31368,7901
16513,31375,7903
16514,29738,7904
16515,31046,7904
16516,31402,7712
16517,31404,7712
16518,31405,7712
16519,31406,7712
16520,31409,7712
16521,31413,7712
16522,31415,7712
16523,31416,7712
16524,31417,7712
16525,31418,7712
16529,31459,7912
16994,32726,8412
16498,31318,7861
16532,31466,7776
16526,31443,7861
16533,31467,7919
16527,31444,7861
16534,31468,7919
16528,31445,7861
16535,31469,7651
16536,31470,7651
16530,31457,7861
16537,31471,7651
16539,31473,7651
16540,31490,7651
16403,31110,7651
17079,33240,8527
17114,33363,8548
17122,33399,7964
16546,31506,5999
16547,31507,7472
17127,33425,7601
16551,31531,7427
16505,31348,7601
16552,31549,7945
16581,31602,7601
16553,31557,3960
16554,31559,3040
16550,31527,3040
16549,31526,3040
17144,33458,4795
16555,31571,7939
16556,31578,7954
17158,33472,4795
16557,31579,7919
16558,31580,7919
17167,33481,8662
16559,31581,7919
16560,31582,7919
17174,33488,8662
16561,31583,7919
16562,31584,7919
17181,33495,8663
16563,31585,7919
16564,31586,7919
16565,31587,7919
16566,31588,7919
16567,31589,7919
16568,31590,7919
16569,31591,7919
16570,31592,7919
16571,31593,7919
16572,31594,7919
16573,31595,7919
16574,31596,7919
16575,31597,7919
16576,31598,7919
16577,31599,7919
16578,31600,7919
16579,31601,7110
16580,31602,7110
16582,31603,7110
16583,31604,7110
16595,31616,7110
16584,31605,7110
16585,31606,7110
16586,31607,7110
16587,31608,7110
16619,30760,7964
18914,37420,10060
16843,32315,8264
17619,34504,2375
16845,32324,8265
20938,42104,11470
16951,32647,8354
17626,34515,9027
16596,31617,7110
16588,31609,7110
16589,31610,7110
23619,46973,12956
16996,32728,6760
17658,34547,9027
21731,43376,10601
17680,34570,9030
23016,46113,9140
16597,31618,7110
16590,31611,7110
16594,31615,7110
16591,31612,7110
16592,31613,7110
16593,31614,7110
17080,33241,8529
16598,31619,7110
17695,34585,9031
16599,31623,7960
16600,30945,7964
17128,33426,8190
16601,30944,7964
48665,93543,25674
16602,30943,7964
17145,33459,4795
16603,30860,7964
38738,71827,20227
16604,30859,7964
16644,31723,7633
16605,30858,7964
16645,31725,7110
16606,30857,7964
17711,34601,8354
16607,30856,7964
16972,32670,8354
16608,30853,7964
16973,32671,8354
16609,30852,7964
16974,32672,8354
16610,30851,7964
20995,42175,11708
16611,30840,7964
23017,46114,9140
16612,30838,7964
22379,44786,12450
16613,30837,7964
22832,34410,5924
16614,30836,7964
23011,46105,9140
16615,30775,7964
24590,49270,12536
16616,30765,7964
33030,62477,16517
16617,30763,7964
22530,44963,9140
16618,30761,7964
55461,111666,35112
16641,31715,3588
46684,89191,26003
22292,44489,12398
24491,49140,13462
16627,31651,2372
16631,31678,5138
16630,31679,5138
16632,31688,7391
16634,31696,6201
16635,31697,6201
16638,26384,7999
16636,31361,7999
16637,31701,7999
16639,31703,2402
16629,31674,2402
16640,31706,8002
16643,31717,8016
10541,20368,5620
10542,20369,5620
10543,20381,5620
16658,31741,8029
16659,31744,8040
16660,31746,8041
16662,31756,7601
16663,31759,7601
16664,31761,8045
16665,31765,3519
16667,31785,8046
16668,31786,8047
16669,31787,8048
16670,31791,5620
10544,20382,5620
10545,20383,5620
16671,31800,8057
16672,31634,8058
16673,31815,8064
16674,31816,7601
16666,31767,7601
16675,31822,4914
16676,31828,7716
16677,31829,7716
16678,31843,7776
16680,31846,8057
16681,31849,8099
16682,31850,8099
16683,31865,8115
16684,31516,8117
34332,64226,18660
16686,31867,8117
16687,31878,7650
50902,99221,28716
16844,32316,8264
16688,31884,3564
16690,31904,7650
16846,32325,8265
18915,37421,10060
17620,34505,2375
18957,37653,10117
29553,56006,15001
18984,37762,10135
17659,34548,9027
29364,55796,14912
17681,34571,9030
29710,56176,5836
17696,34586,9031
30232,57263,15235
16685,31867,7388
17705,34595,9027
17712,34602,9027
46077,87322,25674
29602,56056,7293
29646,56103,15014
27258,52799,17070
17732,34629,2375
17734,34631,5138
29052,55308,14672
17736,34633,5138
29046,55302,14672
17738,34635,5138
12779,25190,6398
29043,55299,14672
29041,55297,14672
29036,55292,14672
29882,56551,15053
29888,56557,15053
29908,56574,14747
17339,33760,8741
17343,33762,8741
17347,33764,8741
17350,33765,8741
17353,33767,8741
16952,32648,8354
16997,32729,6760
17718,34615,9027
17081,33242,8529
17723,34620,9027
17129,33427,8190
19043,37896,9027
17146,33460,4795
17150,33464,4795
17151,33465,4795
17159,33473,4795
17168,33482,8662
17175,33489,8662
17187,33503,8666
17202,33569,8696
17211,33612,6201
17224,33697,8731
17228,33701,8731
17231,33704,8740
17234,33694,8742
17235,33661,8741
17238,33697,8741
17241,33700,8742
17244,33702,8741
17251,33714,8731
17252,33714,8742
17257,33717,8741
17258,33717,8731
17263,33720,8731
17264,33720,8741
17269,33723,8742
17270,33723,8731
17275,33726,8731
17276,33726,8742
17281,33730,8741
17282,33730,8731
17288,33733,8741
17291,33735,8731
17292,33735,8742
17296,33737,8741
17299,33739,8731
17295,33737,8731
17300,33739,8742
17304,33741,8741
17305,33742,8742
17306,33742,8731
17303,33741,8731
17309,33744,8741
17310,33744,8731
17311,33745,8731
17312,33745,8742
17315,33747,8742
17316,33747,8731
17319,33749,8731
17320,33749,8741
17324,33752,8741
17327,33754,8731
17323,33752,8731
17328,33754,8742
17331,33756,8731
17332,33756,8741
17335,33758,8742
17336,33758,8731
17346,33763,8742
17351,33766,8742
17357,33769,8742
17360,33770,8742
19707,39305,10655
16646,31727,7110
17365,33777,8742
18916,37423,10060
19064,38070,9027
44976,84389,25424
47746,91676,25674
22897,45932,9140
17368,33779,8742
17660,34549,9027
19792,39503,7919
20939,42105,11470
18958,37693,9996
17682,34572,9030
17371,33782,8742
18959,37718,9996
19815,39556,10754
18986,37765,10136
24589,49269,12536
19834,39577,10766
52461,104182,30952
18999,37782,10142
17457,33907,7601
17376,33785,8742
19918,39936,10655
29830,56499,6347
17364,33776,8741
19919,39936,10657
18987,37770,10141
19000,37785,10141
19011,37799,10141
19953,39953,10657
17381,33788,6201
19987,40023,10999
17382,33789,8742
19991,40025,10656
20993,42173,11708
20994,42174,11708
20015,40037,10656
20014,40037,10655
21032,42247,11743
17385,33791,8742
20033,40081,11000
21059,42320,7919
20043,40091,11000
20062,40116,11012
20073,40127,11012
20090,40199,11048
17390,33794,8742
20091,40199,11049
20103,40206,11049
20102,40206,11048
17393,33795,8742
20106,40208,11048
20107,40208,11049
20117,40238,9027
20131,40258,9027
20136,40263,9027
17399,33798,8742
20141,40268,9027
17400,33799,8742
17721,34618,9027
17722,34619,9027
17725,34622,9027
18052,35332,9027
20145,40273,9027
20149,40277,9027
20153,40281,9027
17406,33802,8742
20157,40285,9027
17408,33803,8742
20124,40248,9287
17415,33806,8742
17416,33807,8742
17423,33810,8742
17424,33811,8742
17430,33814,8742
17433,33815,8742
17436,33836,8747
17435,33835,8747
17438,5542,4999
17437,25141,4999
17439,33840,2472
874,1978,2472
875,1979,2472
1052,1986,2472
502,1469,2472
17441,33859,8759
17440,9890,8759
17442,33864,8761
17444,33882,8771
17443,33881,8771
17445,33886,8774
17446,33887,8775
17447,33897,8735
17448,33898,8735
17449,33899,8735
17450,33900,8735
17451,33901,8735
17452,33902,8735
17453,33903,8735
17454,33904,7601
17455,33905,7615
17456,33906,7615
17458,33937,7633
16053,30459,7633
16054,30460,7633
16055,30462,7633
16056,30463,7633
16057,30464,7633
16059,30466,7633
16060,30467,7633
17459,33939,7110
16647,31728,7110
16648,31729,7110
16649,31730,7110
21732,43377,10601
17629,34518,9027
18917,37424,10060
17661,34550,9027
19708,39306,10655
17683,34573,9030
17697,34587,9031
20940,42106,11470
27926,54001,14529
18960,37719,9996
22296,44492,12399
24388,48947,13454
17719,34616,2375
17706,34596,9027
25288,50411,7554
17713,34603,9027
29337,55706,14882
17532,34208,8898
17533,34213,8898
17489,34019,8855
18988,37771,10141
19001,37786,10141
12815,25415,4177
17460,33940,4177
17461,33941,4177
17462,33943,4177
17463,33944,4177
17464,33945,4177
17465,33946,4177
17466,33947,4177
17467,33948,4177
17468,33949,4177
17469,33949,5769
17724,34621,9027
17473,33955,3508
17474,33957,3812
17475,33960,8815
17476,33960,8816
17477,7194,3744
17478,7193,3744
17479,7111,3744
17482,33964,8819
17483,33965,8819
17481,33963,8819
17480,33962,8819
17484,33977,3508
17485,33987,3508
17486,34002,8850
17487,34007,8350
17488,34014,6009
11689,22914,6009
17490,34022,6010
11691,22916,6010
11692,22917,6010
17492,34052,8873
17493,34081,8885
17494,34082,8885
17495,34098,8803
17470,33950,8803
17472,33953,8803
17471,33952,8803
6113,4224,4213
9197,17932,4213
17496,34103,4213
17498,34110,8889
17499,34111,8889
17500,34121,3154
17502,34127,8890
17503,34128,8890
17505,34135,8894
17509,34140,7651
16404,31111,7651
16405,31112,7651
16406,31113,7651
16407,31114,7651
17508,34139,7651
16543,31493,7651
16408,31115,7651
16544,31494,7651
17507,34138,7651
17506,34137,7651
16903,32536,7651
16545,31495,7651
17511,34144,8897
17510,34143,8897
17512,34145,8888
17504,34130,8888
17497,34108,8888
17501,34125,8888
17513,34149,8898
17514,34153,8898
17515,34156,8898
17516,34159,8898
17517,34162,8898
17518,34164,8898
17519,34166,8898
17520,34168,8898
17521,34171,8898
17522,34173,8898
17523,34176,8898
17524,34178,8898
17525,34180,8898
17526,34188,8898
17527,34192,8898
17528,34195,8922
17529,34197,8898
17530,34199,8898
17531,34204,8898
17541,34233,7110
16650,31731,7110
16651,31732,7110
16652,31733,7110
16653,31734,7110
16654,31735,7110
16655,31736,7110
16656,31737,7110
16657,31738,7110
23022,46119,9140
17542,34234,7110
18918,37425,10060
19709,39306,10657
17698,34588,9027
28797,55053,14636
17750,13259,9049
17748,32926,9049
46078,87325,25674
25286,50409,7554
17630,34519,9027
19768,39462,10754
17662,34551,9027
25287,50410,7554
17684,34574,9030
11566,22242,4364
50903,99222,28716
18961,37720,9996
55462,111670,35223
51291,35842,29002
31635,59695,12009
17715,34608,4441
17714,34604,9027
17720,34617,9027
17735,34632,5138
17737,34634,5138
17739,34636,5138
17740,34637,5138
17741,34638,5138
17742,34639,5138
17743,34640,5138
17744,34641,2375
49364,96430,3632
17746,34644,9037
17745,34643,9037
49363,96428,3632
17747,34647,9038
12731,24959,6347
12730,24958,6347
29829,56498,6347
17749,33858,9049
17772,34746,7706
17752,34673,8950
17753,34674,8950
17754,34675,8950
17755,34676,8950
17756,34677,9058
17758,34678,9059
17759,34678,8986
17761,34680,9057
17762,34686,3515
17763,34687,9057
17757,34678,9057
17760,34679,9057
17764,34696,8986
17765,34701,8986
17766,34702,8986
17767,34703,8986
17768,34741,9058
17775,34752,9058
17776,34754,9058
17777,34757,9058
17778,34777,9072
17780,34779,9058
17782,34781,9072
17781,34780,9072
17779,34778,9072
17783,34783,9058
17784,34785,9058
17785,34787,9058
17786,34789,9058
17787,34206,8898
17534,34215,8898
17535,34217,8898
17536,34219,8898
17539,34230,8898
17540,34232,8898
17544,34240,8898
17546,34245,8898
17548,34253,8898
17550,34271,8898
17552,34279,8898
17554,34283,8898
17557,34294,8898
17562,34300,8898
17564,34305,8898
17565,34307,8898
17566,34309,8898
17567,34313,8898
17571,34320,8898
17572,34322,8898
17573,34325,8898
17575,34329,8898
17576,34332,8898
17581,34340,8898
17582,34343,8898
17788,34803,7601
17790,34807,8986
17791,34809,8950
17793,34813,9080
17792,34810,9080
17795,34848,8986
17798,34859,9097
17797,34857,9097
17794,34823,9088
17799,34862,7601
20941,42107,11470
17800,11335,9088
18919,37426,10063
17801,34874,9104
19710,39307,10656
21733,43377,10602
22297,44493,12401
17803,34905,8855
18962,37721,9996
17804,34913,9107
17828,34966,9124
17805,34916,9108
40997,76077,22939
17806,34921,9109
17854,34998,9145
23018,46115,9140
54047,107657,32841
26448,52105,13942
23012,46109,9140
38047,69685,15632
17810,34937,9111
17809,34936,9111
17811,34938,9111
17812,34939,9111
17813,34947,9113
22512,44944,9140
17814,34948,9113
17815,34949,9113
17816,34950,9113
17817,34951,9113
17818,34952,9113
17819,34953,9113
17820,34954,9113
17821,34955,9113
17858,35037,9148
17822,34956,9113
17823,34957,9113
17824,34958,9113
17825,34959,9113
17826,34964,9123
17827,34965,9124
17830,34980,9111
17829,34979,9111
17833,34983,9111
17831,34981,9111
22380,44787,12450
17834,34984,9111
17832,34982,9111
17835,34986,9111
17836,35017,8986
17837,35018,8986
17838,35020,9133
17840,35032,9135
17842,35029,9136
17841,35030,9136
17843,35028,9137
17844,34988,9138
17849,34993,9141
17850,35026,9142
17852,34996,9143
17851,34997,9143
17853,34992,9144
17857,35001,9147
17859,35038,9150
17860,35026,9152
17861,35028,9152
